geneID,symbol,entity,0,30,45,75,135
gene-FTB24_07795,gene-FTB24_07795,host,0.6383072144287795,0.5914253751952414,0.4962598353363765,0.5688368132984852,1
gene-FTB24_03575,dpsA,host,0.5791506766127702,0.4116325804848406,0.4530538719693158,0.508375570509508,1
gene-FTB24_07525,asrB,host,0.4000515637560694,0.2293770105040809,0.205031499056354,0.2647198050984329,1
gene-FTB24_09150,gene-FTB24_09150,host,0.4225904933675963,1,0.7975531066066535,0.6589518451467617,0.5779610555476622
gene-FTB24_13070,spoIIIAE,host,0.4353553814056304,0.2717788078822393,0.2319978207444951,0.2938183678903046,1
gene-FTB24_00685,gene-FTB24_00685,host,0.7365883177595832,0.7550104703716738,1,0.8965054702053463,0.8362863671279583
gene-FTB24_05790,gene-FTB24_05790,host,0.7106940041743419,1,0.7496432501947798,0.5998589986152453,0.6146799598346799
gene-FTB24_09125,gene-FTB24_09125,host,0.4016184040201386,1,0.7784426906380602,0.4744943060054087,0.5240259125404311
gene-FTB24_15240,gene-FTB24_15240,host,0.9113735800135824,1,0.890822215290072,0.9121870359892488,0.6951172136365358
gene-FTB24_06415,cas5,host,0.9653333126818664,0.9772184602014226,0.653249578902989,0.5181252662384902,1
gene-FTB24_14675,gene-FTB24_14675,host,0.5798611770210069,0.3443218412481461,0.398420870638381,0.4913930638208407,1
gene-FTB24_11645,gene-FTB24_11645,host,0.6419859547200272,0.5247130917274657,0.4378907625913578,0.3530917960916737,1
gene-FTB24_18985,gene-FTB24_18985,host,1,0.8025405383074472,0.6291832785954424,0.6680075141199295,0.424777417418845
gene-FTB24_02870,gene-FTB24_02870,host,0.7085582014542182,0.8809296113015901,1,0.8422048706232569,0.6791786237743284
gene-FTB24_11145,gene-FTB24_11145,host,0.5479839080796562,0.505967609620594,0.4345531722032121,0.4629900322804475,1
gene-FTB24_06410,gene-FTB24_06410,host,0.8312078753381976,0.8398214004315991,0.5329810314466867,0.4608236512471386,1
gene-FTB24_08055,gene-FTB24_08055,host,0.9837986483432564,1,0.7481997933873984,0.575611050461433,0.999580666004854
