geneID,symbol,entity,-1,0,2,5,10,20,30
gene-SAURSH1000_RS00255,gene-SAURSH1000_RS00255,host,0.8362086695820534,1.741331669988984,2.2400982325469236,1.4506595612192406,0.5160612154957364,0.2625080001988647,0.5854644830536608
gene-SAURSH1000_RS07970,coaE,host,30.849550506465064,33.44378072593825,25.862965398262173,22.28702489519575,23.25526348631335,24.53730259539351,13.785707293412647
gene-SAURSH1000_RS05880,gene-SAURSH1000_RS05880,host,7.20117528213415,16.887488338595233,25.177735079796925,33.301507286041335,14.43617579879282,9.135947496734902,6.790954196901493
gene-CPT_phageK_gp075,gene-CPT_phageK_gp075,phage,0.239422670010415,0.7219883499779192,6.970995694261716,247.93479714178685,189.07380769545867,134.99798708478164,31.387741193454335
gene-SAURSH1000_RS07795,mreD,host,15.889236491544704,23.66056546867543,4.878626702147257,15.790858867570131,12.301474699269091,13.52703884451116,11.300520543400117
gene-SAURSH1000_RS08250,gene-SAURSH1000_RS08250,host,31.5104538724618,39.296114526158064,20.82107403496822,32.40490680930645,37.871624869370265,27.10574994008851,18.196840124976415
gene-SAURSH1000_RS06990,gene-SAURSH1000_RS06990,host,2.041274034712684,2.5154202002966017,2.061774694687604,2.2957467350020195,1.798209220433341,1.3030571542729648,0.5073187359505286
gene-SAURSH1000_RS11910,gene-SAURSH1000_RS11910,host,1.7829629195374843,3.893322528027777,0.4404441887132263,1.8182444157692788,3.0282313302982904,0.9040246155093824,2.8193275817348433
gene-SAURSH1000_RS05680,yfhO,host,3.0770715437728646,2.966966103472713,1.538428597331187,2.9603499375437847,2.7649342401535675,2.4618915016798644,2.0075637266591424
gene-SAURSH1000_RS00030,gyrA,host,36.77927326460792,41.10742944179456,51.553321607012094,54.55486828247692,45.61451015751277,29.50381871205846,28.315234558861672
gene-SAURSH1000_RS00460,deoB,host,49.14413538376686,50.50882330012668,7.736414902077938,17.723808793604597,12.762618102422204,28.130571596968107,41.65770362224531
gene-SAURSH1000_RS03950,gene-SAURSH1000_RS03950,host,18.05634543766745,22.802917499525066,15.515555179580836,8.839659426395887,11.835312157541768,12.731861126499398,6.996547955831569
gene-SAURSH1000_RS05055,gene-SAURSH1000_RS05055,host,8.501437323766154,15.544678148595004,9.27176174933433,3.760923034591523,3.2869350564339137,4.833710047635968,2.3273693949309653
gene-SAURSH1000_RS09150,gene-SAURSH1000_RS09150,host,11.668217170554126,11.875028965155314,7.911593305980686,11.726984901691049,10.46389384278829,10.711939257474024,7.919199444597411
gene-SAURSH1000_RS09325,gene-SAURSH1000_RS09325,host,18.364406797973313,42.90578023082659,38.630141389996005,31.85191742031038,7.1060060138752,8.064999159519207,11.572900016880752
gene-SAURSH1000_RS09625,gene-SAURSH1000_RS09625,host,3.7320623384337464,2.0736689328437934,5.046560824967005,6.849795736750582,7.789208023311545,4.775630767996832,3.7295712864440382
gene-SAURSH1000_RS07830,gene-SAURSH1000_RS07830,host,0.4329126056493038,0.5492763150263633,0.1632717128690025,0.4376464157789869,0.6079414430284764,0.5575204083517363,0.3589951905234536
gene-SAURSH1000_RS00635,gene-SAURSH1000_RS00635,host,1.139079545621834,1.2323281846041445,0.7036606392458759,1.0799017942378526,0.2573117274013129,0.4093198379508672,0.2326981995595558
gene-CPT_phageK_gp140,gene-CPT_phageK_gp140,phage,0.071795990697882,1.0980581526677706,9.985833278541596,256.5290710561166,394.64967795331034,207.74532214756985,37.23724289773733
gene-SAURSH1000_RS12390,farE,host,41.62045897075119,70.94475094265452,45.63095524237325,19.543683881645546,1.921313092729559,2.255918027838895,1.642591039978555
gene-SAURSH1000_RS05070,rsmD,host,11.75072473280538,29.031343426983245,5.756379962797637,18.56419794900687,14.710243496841269,15.84895693811515,12.565985401035416
gene-SAURSH1000_RS11865,fetB,host,16.200235714495108,17.421064811880655,6.582466937776749,9.22231549635156,19.116320975868792,20.17162917324216,9.64765570086408
gene-CPT_phageK_gp223,gene-CPT_phageK_gp223,phage,0.0794163081386485,3.019561517781315,11.259068028468011,443.5786312817928,865.9845341157309,812.178960876076,327.01737602992534
gene-SAURSH1000_RS06385,gene-SAURSH1000_RS06385,host,0.287203522793477,0.941165310075636,0.594473353177269,0.5059070627968001,0.3781754971965071,0.1887028313013045,0.2480659923204411
gene-SAURSH1000_RS11355,gene-SAURSH1000_RS11355,host,4.381617638590266,7.403152210260275,10.140955176459755,13.86388788745273,5.411305487477388,6.786120806446606,6.348710682247096
gene-CPT_phageK_gp103,gene-CPT_phageK_gp103,phage,0.1320260202819687,2.8377435401341335,2.089112367288121,122.61036859220007,335.43359007107193,323.96815834203414,163.88157865117705
gene-CPT_phageK_gp052,gene-CPT_phageK_gp052,phage,0.0704499507681559,0.9746539695605496,12.570624752683091,250.5405580001293,174.247801111831,107.48950798225044,24.98792208219211
gene-CPT_phageK_gp044,gene-CPT_phageK_gp044,phage,0.0939374044581558,1.087752168597095,25.92744019217904,71.30739359354295,22.38896076897825,12.821155723338162,20.035355688648572
gene-SAURSH1000_RS11615,gene-SAURSH1000_RS11615,host,9.81324587766854,2.7980316358823445,12.358468489661576,13.08458875757547,9.1227182064209,8.19425723528755,6.117749346673716
gene-SAURSH1000_RS12815,gene-SAURSH1000_RS12815,host,11.672613885192282,11.729232762957857,2.464180202831062,17.0889051826737,15.802411767357308,10.961063141092952,12.261991291035477
gene-CPT_phageK_gp135,gene-CPT_phageK_gp135,phage,0.0386539552887227,7.167787379025452,8.61744629311569,475.4598777674583,1100.6462370755223,642.9422548908803,246.55066788913464
gene-SAURSH1000_RS01165,gene-SAURSH1000_RS01165,host,8.782459778188949,6.403365745517855,19.45276287494132,22.50569072669919,9.965634057707986,8.330045931517564,5.451799560685898
gene-SAURSH1000_RS06365,gene-SAURSH1000_RS06365,host,1.141552806319026,1.6472107474630646,0.753851193971267,0.6172052129041612,0.7981531862193002,0.6989066344476527,0.2412204778612727
gene-SAURSH1000_RS00755,gene-SAURSH1000_RS00755,host,11.044731298624608,3.877153900569829,3.820903270797037,11.605954605001614,9.080718727286373,10.417559641225344,3.7876760344495217
gene-SAURSH1000_RS05550,fmt,host,13.557520843673464,26.06220980139539,22.35759556100491,31.855380908471016,19.94347265466292,13.231311198772111,10.51050278364902
gene-CPT_phageK_gp177,gene-CPT_phageK_gp177,phage,0.0352249753840779,4.970991882392527,1.0655930458183722,18.892500431064818,53.80329019284409,598.3350452020375,42.19790267741674
gene-SAURSH1000_RS02655,nagB,host,5.318837268070468,6.42021983125564,0.2500713639718963,2.641213789534568,8.116406910550356,8.183235766339125,7.265029036601087
gene-CPT_phageK_gp089,gene-CPT_phageK_gp089,phage,0.2815189636386199,0.6968776418671887,8.798283049634582,436.733127785476,384.87294202353206,333.91484017912035,38.314523697221176
gene-SAURSH1000_RS10530,gene-SAURSH1000_RS10530,host,2.077670682817801,1.6105675913366866,0.859145425368221,135.19730765312414,2.975946274467045,2.64139523179257,2.253877601796309
gene-SAURSH1000_RS09780,gene-SAURSH1000_RS09780,host,115.49225003888476,86.16585843092055,104.94326800514784,109.62934909479831,175.54198203182762,76.96785405718686,48.30565222689825
gene-SAURSH1000_RS00025,gyrB,host,41.576242985191726,47.10977116814492,46.6354822750379,39.06793498955009,29.186368618539507,26.4936549987377,24.51000982784397
gene-SAURSH1000_RS11920,opp1C,host,0.711061805831823,2.2148666826225787,1.2550514102492236,1.6316018757678687,3.3799166050153255,1.5074733485709504,2.00165724954622
gene-SAURSH1000_RS06610,arlR,host,5.885850622366168,9.97355660486842,1.1731607440565377,10.015208111469724,4.268705383752206,7.992727086056612,6.138806162676511
gene-CPT_phageK_gp130,gene-CPT_phageK_gp130,phage,0.1205472457724734,5.803645867789508,0.7674823468536491,205.81744067495111,583.3320182478201,637.7492409812392,402.0964963086505
gene-SAURSH1000_RS04765,gene-SAURSH1000_RS04765,host,22.10818876391231,30.102307919855736,15.36898145520046,9.66920562030142,31.05609715956362,32.61834408069302,38.20153011331105
gene-SAURSH1000_RS03580,ytxJ,host,10.535487931070415,23.251723017301124,16.28850277584472,54.827053672117074,38.89437816412112,25.25059124826215,22.090581044978155
gene-SAURSH1000_RS11695,gene-SAURSH1000_RS11695,host,1.1891639866471395,0.5348098271090662,0.7774129954528639,0.4803853545582822,0.6415967714899669,0.7087170113405782,0.6755056673142692
gene-SAURSH1000_RS00080,dnaB,host,42.57044160877912,60.89918724651716,61.78222008759915,50.04710622895806,37.30686060514699,22.327994718050764,24.05464538493334
gene-SAURSH1000_RS02195,ispE,host,60.78484421454449,46.75106783832401,41.66804282000829,31.73633462847307,23.30931943692568,16.273431930674334,19.080114052997754
gene-SAURSH1000_RS11020,gene-SAURSH1000_RS11020,host,4.543388950981019,6.7845648101460565,2.869604226398291,3.699515087922969,1.7871742007333726,1.624074854892056,1.5526386213548016
gene-SAURSH1000_RS05145,pheS,host,14.825465129549274,15.160615206818816,8.655129905450083,24.227669896945383,17.210669170198074,13.093822697017416,12.002353235210172
gene-SAURSH1000_RS01040,tarL,host,25.618265755051887,41.74698071090539,33.621446832823274,41.71425794020576,28.493702493991133,21.406963734990352,20.90283346377168
gene-SAURSH1000_RS06580,gene-SAURSH1000_RS06580,host,5.032371164534648,6.324769096489829,10.395111151397638,9.415794334085618,8.587641289561653,5.882054907437501,4.531128661298575
gene-SAURSH1000_RS06785,recU,host,57.87173534014323,59.111061609399634,89.78584385118498,134.19938412235413,75.17283206661297,42.08653033313529,40.578861655839816
gene-SAURSH1000_RS11525,nreB,host,298.17717505680946,127.01512396196954,36.59546815948489,17.354707130630615,73.19140267718412,280.733695287448,169.97602645262742
gene-SAURSH1000_RS05250,efb,host,6.519830654066151,5.737289265428281,4.242742826699832,6.680870099633042,3.200448113578703,8.150246085828085,7.149386624359249
gene-SAURSH1000_RS07225,gene-SAURSH1000_RS07225,host,63.97999941479067,178.30834390277286,117.21716843575544,121.071611581985,88.14077029445718,49.707911989762,49.99347138008919
gene-SAURSH1000_RS04665,menD,host,11.444852267607615,27.40127630489904,30.444897223520496,28.19694625597245,15.635302706763849,12.355406765172043,12.654245112233864
gene-SAURSH1000_RS01990,gene-SAURSH1000_RS01990,host,16.794807919858034,27.758167142420707,12.0454061061987,7.768127685095243,1.540218534063557,2.019772248351763,1.5775920796697476
gene-SAURSH1000_RS05595,gene-SAURSH1000_RS05595,host,44.933790582145285,61.2085507698084,90.30710679538242,83.76062326680618,46.64738563648916,43.03910815837275,43.37149124891977
gene-SAURSH1000_RS10910,gene-SAURSH1000_RS10910,host,15.29473553805684,18.38369036662086,20.3605774448655,15.289757454016655,15.06904745086816,13.167876081279,18.4147377957885
gene-SAURSH1000_RS02895,gene-SAURSH1000_RS02895,host,17.334210248940526,19.410473452291843,17.81679541806326,27.360099756993208,16.6654358534159,18.04667714707852,15.498383226321115
gene-SAURSH1000_RS04480,cozEa,host,14.14600692016537,17.84261776574689,10.574054944622352,31.857925768071077,27.58292695861365,18.523837024052217,20.388557795923248
gene-CPT_phageK_gp055,gene-CPT_phageK_gp055,phage,0.0370160758273361,0.2372462876978977,5.314384971456831,236.77296811685335,270.48314041564873,148.6681393380636,11.317772938802175
gene-SAURSH1000_RS00660,gene-SAURSH1000_RS00660,host,1.934365780645563,0.519068274284118,1.3389247803597708,3.310434306284116,2.4560310885562595,1.6914857947067523,1.582042823834711
gene-SAURSH1000_RS07560,sel26,host,0.9803998601287884,2.2389135393404542,2.4315281758146337,2.7162712092925005,1.9515705429614003,1.513185556156498,0.9171845023945836
gene-SAURSH1000_RS12250,gene-SAURSH1000_RS12250,host,7.724533916997833,10.794791101485565,3.1879452441085205,2.5537081763694056,12.49964444892388,9.878972747708264,8.071538565804337
gene-SAURSH1000_RS06140,gene-SAURSH1000_RS06140,host,4.22319738581214,5.764648245541467,11.26190373973716,15.205703387484546,5.956759431834562,5.603074316963744,4.284320858490677
gene-SAURSH1000_RS09805,gene-SAURSH1000_RS09805,host,71.05173115517537,137.19961848416563,8.359845270355493,101.5847985886176,70.41062931515329,106.59722142198716,67.0721013585273
gene-SAURSH1000_RS07085,gene-SAURSH1000_RS07085,host,7.794755414762372,6.605332627529018,4.804841832794275,17.99455864421442,18.975361494587737,16.184424288000415,13.670976332004786
gene-SAURSH1000_RS12580,gene-SAURSH1000_RS12580,host,93.1097556415645,114.72987650571856,92.5548919494108,30.67278032148289,26.60442488967757,21.915570100612104,21.511820181397617
gene-SAURSH1000_RS08670,gene-SAURSH1000_RS08670,host,5.0736966288088885,6.027925508631427,0.1602429684229754,3.42589822872288,8.667359427360696,5.803726062449193,2.1542807965114137
gene-SAURSH1000_RS08445,sigS,host,0.8063409387432188,5.0678672637502045,11.67068883314558,13.641325869995876,6.011634716294958,4.44131873456217,3.5673073332925984
gene-SAURSH1000_RS01385,gene-SAURSH1000_RS01385,host,5.219232099488423,6.8361606303286635,2.045438050030415,2.4657948466077557,4.0229963140362415,2.698866300850947,6.201730509032676
gene-SAURSH1000_RS00800,gene-SAURSH1000_RS00800,host,5.4114712481202725,2.120615396283843,3.78122520348895,7.783178695017466,3.4969131192933367,2.4891473219093165,3.799163786522718
gene-SAURSH1000_RS04005,sufB,host,63.59525094755859,108.02892660225208,129.47514626926346,135.4579888403837,102.643346701138,51.18232626201755,40.58542097950973
gene-SAURSH1000_RS04320,gene-SAURSH1000_RS04320,host,0.6141310912760833,0.6957896910768088,1.0427683424200886,1.003819649726626,0.7863240122279863,0.3793425911082881,0.4319307312158834
gene-SAURSH1000_RS07200,efp,host,96.7827394748426,318.3949116983499,1047.4680893562504,177.91294661076077,133.60721734922254,128.16381971637182,107.6093989555472
